"RoOrderLineId","PoOrderLineId","RoSupplierId","RoDepartureDate","RoArrivalDate","RoProductId","RoInKg","RoInCarton","RoSupplierQty","RoSupplierUnit"
3036629,2451951,"SU003",2017-10-11,2017-10-12,"SKU07",70,25,70,"Kg"
3036633,2451958,"SU004",2017-10-11,2017-10-12,"SKU08",99.84,16,99.84,"Kg"
3036651,2452012,"SU002",2017-10-11,2017-10-12,"SKU15",38.88,9,38.88,"Kg"
3036653,2452037,"SU002",2017-10-11,2017-10-12,"SKU17",34.56,8,34.56,"Kg"
3036654,2451977,"SU003",2017-10-11,2017-10-12,"SKU14",41.58,7,41.58,"Kg"
3036661,2451957,"SU004",2017-10-11,2017-10-12,"SKU08",37.44,6,37.44,"Kg"
3036673,2451959,"SU004",2017-10-11,2017-10-12,"SKU08",12.48,2,12.48,"Kg"
3091782,2492389,"SU001",2017-10-12,2017-10-13,"SKU19",12,2,12,"Kg"
3091818,2492447,"SU001",2017-10-12,2017-10-13,"SKU01",3000,1000,1000,"Car"
3091819,2492447,"SU001",2017-10-12,2017-10-13,"SKU01",3000,1000,1000,"Car"
3091820,2492447,"SU001",2017-10-12,2017-10-13,"SKU01",2997,999,999,"Car"
3091823,2492447,"SU001",2017-10-12,2017-10-13,"SKU01",1023,341,341,"Car"
3091857,2492509,"SU003",2017-10-12,2017-10-13,"SKU05",116.64,27,27,"Car"
3091866,2492491,"SU003",2017-10-12,2017-10-13,"SKU07",47.6,17,47.6,"Kg"
3091871,2492492,"SU003",2017-10-12,2017-10-13,"SKU07",42,15,42,"Kg"
3091881,2492508,"SU003",2017-10-12,2017-10-13,"SKU14",59.4,10,59.4,"Kg"
3091889,2492384,"SU002",2017-10-12,2017-10-13,"SKU15",38.88,9,38.88,"Kg"
3091892,2492404,"SU002",2017-10-12,2017-10-13,"SKU17",34.56,8,34.56,"Kg"
3091896,2492510,"SU003",2017-10-12,2017-10-13,"SKU05",30.24,7,7,"Car"
3091920,2492481,"SU001",2017-10-12,2017-10-13,"SKU20",10,1,10,"Kg"
3091925,2492405,"SU002",2017-10-12,2017-10-13,"SKU17",4.32,1,4.32,"Kg"
3148027,2538031,"SU002",2017-10-13,2017-10-14,"SKU16",12.552,1,12.552,"Kg"
3148032,2538019,"SU001",2017-10-13,2017-10-14,"SKU19",30,5,30,"Kg"
3148038,2538135,"SU003",2017-10-13,2017-10-14,"SKU13",52.8,22,52.8,"Kg"
3148076,2538113,"SU001",2017-10-13,2017-10-14,"SKU01",822.6,274.2,274.2,"Car"
3148098,2538181,"SU003",2017-10-13,2017-10-14,"SKU06",344.85,55,344.85,"Kg"
3148106,2538184,"SU004",2017-10-13,2017-10-14,"SKU08",287.04,46,287.04,"Kg"
3148122,2538030,"SU002",2017-10-13,2017-10-14,"SKU16",414.22,33,414.22,"Kg"
3148129,2538054,"SU004",2017-10-13,2017-10-14,"SKU10",170.1,27,170.1,"Kg"
3148151,2538203,"SU003",2017-10-13,2017-10-14,"SKU05",82.08,19,19,"Car"
3148173,2538174,"SU003",2017-10-13,2017-10-14,"SKU07",33.6,12,33.6,"Kg"
3148191,2538175,"SU003",2017-10-13,2017-10-14,"SKU07",30.8,11,30.8,"Kg"
3148193,2538264,"SU002",2017-10-13,2017-10-14,"SKU15",43.2,10,43.2,"Kg"
3148204,2538263,"SU002",2017-10-13,2017-10-14,"SKU15",30.24,7,30.24,"Kg"
3148213,2538055,"SU004",2017-10-13,2017-10-14,"SKU10",37.8,6,37.8,"Kg"
3148245,2538204,"SU003",2017-10-13,2017-10-14,"SKU05",8.64,2,2,"Car"
3148248,2538185,"SU004",2017-10-13,2017-10-14,"SKU08",12.48,2,12.48,"Kg"
3148263,2538113,"SU001",2017-10-13,2017-10-14,"SKU01",2,0.66667,0.66667,"Car"
3208909,2582276,"SU003",2017-10-14,2017-10-15,"SKU12",7.392,4,7.392,"Kg"
3208914,2582172,"SU003",2017-10-14,2017-10-15,"SKU13",57.6,24,57.6,"Kg"
3208921,2582276,"SU003",2017-10-14,2017-10-15,"SKU12",15.708,8.5002,15.708,"Kg"
3208928,2582276,"SU003",2017-10-14,2017-10-15,"SKU12",0.92363,0.4998,0.92363,"Kg"
3208933,2582248,"SU002",2017-10-14,2017-10-15,"SKU02",10461,848.01,848.01,"Car"
3208995,2582225,"SU003",2017-10-14,2017-10-15,"SKU05",112.32,26,26,"Car"
3209005,2582203,"SU003",2017-10-14,2017-10-15,"SKU07",56,20,56,"Kg"
3209030,2582311,"SU002",2017-10-14,2017-10-15,"SKU17",47.52,11,47.52,"Kg"
3209051,2582224,"SU003",2017-10-14,2017-10-15,"SKU05",30.24,7,7,"Car"
3209062,2582227,"SU003",2017-10-14,2017-10-15,"SKU14",35.64,6,35.64,"Kg"
3209075,2582226,"SU003",2017-10-14,2017-10-15,"SKU14",23.76,4,23.76,"Kg"
3209100,2582193,"SU001",2017-10-14,2017-10-15,"SKU20",10,1,10,"Kg"
3259315,2631990,"SU004",2017-10-15,2017-10-16,"SKU09",196.56,39,196.56,"Kg"
3259337,2632007,"SU004",2017-10-15,2017-10-16,"SKU08",287.04,46,287.04,"Kg"
3259342,2632008,"SU004",2017-10-15,2017-10-16,"SKU08",18.72,3,18.72,"Kg"
3259361,2632024,"SU002",2017-10-15,2017-10-16,"SKU04",195.933567251462,104,104,"Car"
3259377,2632024,"SU002",2017-10-15,2017-10-16,"SKU04",126.226432748538,67,67,"Car"
3259417,2631999,"SU003",2017-10-15,2017-10-16,"SKU07",56,20,56,"Kg"
3259421,2632029,"SU003",2017-10-15,2017-10-16,"SKU05",82.08,19,19,"Car"
3259440,2632000,"SU003",2017-10-15,2017-10-16,"SKU07",30.8,11,30.8,"Kg"
3259446,2631888,"SU002",2017-10-15,2017-10-16,"SKU17",43.2,10,43.2,"Kg"
3259453,2632030,"SU003",2017-10-15,2017-10-16,"SKU14",53.46,9,53.46,"Kg"
3259473,2632088,"SU002",2017-10-15,2017-10-16,"SKU15",25.08,5.8056,25.08,"Kg"
3259482,2632089,"SU002",2017-10-15,2017-10-16,"SKU15",17.28,4,17.28,"Kg"
3259498,2632028,"SU003",2017-10-15,2017-10-16,"SKU05",8.64,2,2,"Car"
3259517,2632088,"SU002",2017-10-15,2017-10-16,"SKU15",5.1598,1.1944,5.1598,"Kg"
3259532,2631889,"SU002",2017-10-15,2017-10-16,"SKU17",4.32,1,4.32,"Kg"
3275184,2665886,"SU004",2017-10-16,2017-10-17,"SKU09",388.08,77,388.08,"Kg"
3275215,2665894,"SU003",2017-10-16,2017-10-17,"SKU07",50.4,18,50.4,"Kg"
3275274,2665941,"SU002",2017-10-16,2017-10-17,"SKU02",511.94,41.5,41.5,"Car"
3275286,2666005,"SU002",2017-10-16,2017-10-17,"SKU16",364.01,29,364.01,"Kg"
3275328,2665921,"SU003",2017-10-16,2017-10-17,"SKU05",43.2,10,10,"Car"
3275331,2665920,"SU003",2017-10-16,2017-10-17,"SKU05",38.88,9,9,"Car"
3275332,2665981,"SU002",2017-10-16,2017-10-17,"SKU15",38.88,9,38.88,"Kg"
3275336,2665919,"SU003",2017-10-16,2017-10-17,"SKU14",47.52,8,47.52,"Kg"
3275365,2665918,"SU003",2017-10-16,2017-10-17,"SKU14",23.76,4,23.76,"Kg"
3275370,2665982,"SU002",2017-10-16,2017-10-17,"SKU15",12.96,3,12.96,"Kg"
3275375,2666086,"SU001",2017-10-16,2017-10-17,"SKU01",8,2.6667,2.6667,"Car"
3275386,2666021,"SU004",2017-10-16,2017-10-17,"SKU10",9.24,1.4667,9.24,"Kg"
3314740,2670296,"SU002",2017-10-17,2017-10-18,"SKU03",3000,1000,1000,"Car"
3314743,2670293,"SU004",2017-10-17,2017-10-18,"SKU11",179.71,95.999,179.71,"Kg"
3314745,2670313,"SU003",2017-10-17,2017-10-18,"SKU06",564.3,90,564.3,"Kg"
3314746,2670296,"SU002",2017-10-17,2017-10-18,"SKU03",175.2,58.4000000000001,58.4000000000001,"Car"
3314748,2670312,"SU003",2017-10-17,2017-10-18,"SKU06",324.58,51.767,324.58,"Kg"
3314750,2670314,"SU004",2017-10-17,2017-10-18,"SKU08",262.08,42,262.08,"Kg"
3314756,2670296,"SU002",2017-10-17,2017-10-18,"SKU03",52,17.333,17.333,"Car"
3314773,2670312,"SU003",2017-10-17,2017-10-18,"SKU06",20.271,3.233,20.271,"Kg"
3314776,2670315,"SU004",2017-10-17,2017-10-18,"SKU08",12.48,2,12.48,"Kg"
3366447,2710116,"SU003",2017-10-18,2017-10-19,"SKU13",48,20,48,"Kg"
3366493,2710162,"SU002",2017-10-18,2017-10-19,"SKU02",12335.7420789327,1000,1000,"Car"
3366494,2710162,"SU002",2017-10-18,2017-10-19,"SKU02",9856.25792106726,799,799,"Car"
3366504,2710193,"SU004",2017-10-18,2017-10-19,"SKU10",359.1,57,359.1,"Kg"
3366511,2710141,"SU003",2017-10-18,2017-10-19,"SKU06",137.94,22,137.94,"Kg"
3366525,2710141,"SU003",2017-10-18,2017-10-19,"SKU06",94.05,15,94.05,"Kg"
3366544,2710174,"SU003",2017-10-18,2017-10-19,"SKU12",11.088,6,11.088,"Kg"
3366546,2710194,"SU004",2017-10-18,2017-10-19,"SKU10",31.5,5,31.5,"Kg"
3418508,2751879,"SU002",2017-10-19,2017-10-20,"SKU16",12.552,1,12.552,"Kg"
3418510,2751871,"SU001",2017-10-19,2017-10-20,"SKU19",12,2,12,"Kg"
3418528,2751810,"SU003",2017-10-19,2017-10-20,"SKU07",70,25,70,"Kg"
3418537,2751824,"SU003",2017-10-19,2017-10-20,"SKU05",108,25,25,"Car"
3418542,2751825,"SU003",2017-10-19,2017-10-20,"SKU05",34.56,8,8,"Car"
3418549,2751928,"SU001",2017-10-19,2017-10-20,"SKU01",3000,1000,1000,"Car"
3418550,2751928,"SU001",2017-10-19,2017-10-20,"SKU01",3000,1000,1000,"Car"
3418551,2751928,"SU001",2017-10-19,2017-10-20,"SKU01",3000,1000,1000,"Car"
3418552,2751928,"SU001",2017-10-19,2017-10-20,"SKU01",3000,1000,1000,"Car"
3418557,2751928,"SU001",2017-10-19,2017-10-20,"SKU01",534,178,178,"Car"
3418611,2751864,"SU002",2017-10-19,2017-10-20,"SKU15",47.52,11,47.52,"Kg"
3418620,2751897,"SU002",2017-10-19,2017-10-20,"SKU17",38.88,9,38.88,"Kg"
3418624,2751826,"SU003",2017-10-19,2017-10-20,"SKU14",47.52,8,47.52,"Kg"
3418634,2751863,"SU002",2017-10-19,2017-10-20,"SKU15",17.28,4,17.28,"Kg"
3469069,2795574,"SU003",2017-10-20,2017-10-21,"SKU13",55.152,22.98,55.152,"Kg"
3469070,2795574,"SU003",2017-10-20,2017-10-21,"SKU13",0.048,0.02,0.048,"Kg"
3469089,2795641,"SU003",2017-10-20,2017-10-21,"SKU05",86.4,20,20,"Car"
3469098,2795557,"SU001",2017-10-20,2017-10-21,"SKU01",3000,1000,1000,"Car"
3469100,2795557,"SU001",2017-10-20,2017-10-21,"SKU01",2997,999,999,"Car"
3469110,2795557,"SU001",2017-10-20,2017-10-21,"SKU01",255,85,85,"Car"
3469117,2795557,"SU001",2017-10-20,2017-10-21,"SKU01",309,103,103,"Car"
3469148,2795622,"SU003",2017-10-20,2017-10-21,"SKU07",78.4,28,78.4,"Kg"
3469151,2795721,"SU004",2017-10-20,2017-10-21,"SKU10",170.1,27,170.1,"Kg"
3469160,2795626,"SU004",2017-10-20,2017-10-21,"SKU08",137.28,22,137.28,"Kg"
3469187,2795719,"SU002",2017-10-20,2017-10-21,"SKU17",51.84,12,51.84,"Kg"
3469192,2795695,"SU002",2017-10-20,2017-10-21,"SKU15",47.52,11,47.52,"Kg"
3469194,2795642,"SU003",2017-10-20,2017-10-21,"SKU14",59.4,10,59.4,"Kg"
3469240,2795627,"SU004",2017-10-20,2017-10-21,"SKU08",12.48,2,12.48,"Kg"
3469255,2795720,"SU002",2017-10-20,2017-10-21,"SKU17",4.32,1,4.32,"Kg"
3524925,2836584,"SU004",2017-10-21,2017-10-22,"SKU09",171.36,34,171.36,"Kg"
3524926,2836585,"SU004",2017-10-21,2017-10-22,"SKU09",100.8,20,100.8,"Kg"
3524929,2836795,"SU003",2017-10-21,2017-10-22,"SKU13",64.8,27,64.8,"Kg"
3524941,2836619,"SU003",2017-10-21,2017-10-22,"SKU05",116.64,27,27,"Car"
3524944,2836620,"SU003",2017-10-21,2017-10-22,"SKU05",21.6,5,5,"Car"
3524953,2836643,"SU002",2017-10-21,2017-10-22,"SKU02",12335.8620689655,1000,1000,"Car"
3524955,2836643,"SU002",2017-10-21,2017-10-22,"SKU02",4354.55931034483,353,353,"Car"
3524975,2836643,"SU002",2017-10-21,2017-10-22,"SKU02",1196.57862068966,97,97,"Car"
3524997,2836711,"SU004",2017-10-21,2017-10-22,"SKU10",239.4,38,239.4,"Kg"
3525007,2836695,"SU002",2017-10-21,2017-10-22,"SKU16",213.384,17,213.384,"Kg"
3525035,2836593,"SU003",2017-10-21,2017-10-22,"SKU07",42,15,42,"Kg"
3525040,2836695,"SU002",2017-10-21,2017-10-22,"SKU16",163.176,13,163.176,"Kg"
3525114,2836621,"SU003",2017-10-21,2017-10-22,"SKU14",13.266,2.2333,13.266,"Kg"
3525125,2836621,"SU003",2017-10-21,2017-10-22,"SKU14",8.91,1.5,8.91,"Kg"
3575329,2884291,"SU001",2017-10-22,2017-10-23,"SKU20",10,1,10,"Kg"
3575352,2884330,"SU003",2017-10-22,2017-10-23,"SKU05",47.52,11,11,"Car"
3575385,2884325,"SU002",2017-10-22,2017-10-23,"SKU04",124.34,65.998,65.998,"Car"
3575386,2884312,"SU003",2017-10-22,2017-10-23,"SKU06",376.2,60,376.2,"Kg"
3575399,2884311,"SU003",2017-10-22,2017-10-23,"SKU06",238.26,38,238.26,"Kg"
3575409,2884305,"SU003",2017-10-22,2017-10-23,"SKU07",81.2,29,81.2,"Kg"
3575417,2884314,"SU004",2017-10-22,2017-10-23,"SKU08",143.52,23,143.52,"Kg"
3575427,2884306,"SU003",2017-10-22,2017-10-23,"SKU07",53.2,19,53.2,"Kg"
3575444,2884329,"SU003",2017-10-22,2017-10-23,"SKU14",77.22,13,77.22,"Kg"
3575451,2884188,"SU002",2017-10-22,2017-10-23,"SKU17",51.84,12,51.84,"Kg"
3575461,2884152,"SU002",2017-10-22,2017-10-23,"SKU15",43.2,10,43.2,"Kg"
3575481,2884151,"SU002",2017-10-22,2017-10-23,"SKU15",31.08,7.1944,31.08,"Kg"
3575492,2884186,"SU002",2017-10-22,2017-10-23,"SKU17",25.92,6,25.92,"Kg"
3575521,2884315,"SU004",2017-10-22,2017-10-23,"SKU08",12.48,2,12.48,"Kg"
3575534,2884187,"SU002",2017-10-22,2017-10-23,"SKU17",4.32,1,4.32,"Kg"
3575540,2884151,"SU002",2017-10-22,2017-10-23,"SKU15",3.4802,0.8056,3.4802,"Kg"
3590831,2918068,"SU002",2017-10-23,2017-10-24,"SKU16",12.552,1,12.552,"Kg"
3590832,2918213,"SU004",2017-10-23,2017-10-24,"SKU09",181.44,36,181.44,"Kg"
3590833,2918212,"SU004",2017-10-23,2017-10-24,"SKU09",105.84,21,105.84,"Kg"
3590837,2918177,"SU003",2017-10-23,2017-10-24,"SKU13",55.2,23,55.2,"Kg"
3590854,2918085,"SU002",2017-10-23,2017-10-24,"SKU17",69.12,16,69.12,"Kg"
3590925,2918229,"SU004",2017-10-23,2017-10-24,"SKU08",268.32,43,268.32,"Kg"
3590937,2918220,"SU003",2017-10-23,2017-10-24,"SKU07",5.6,2,5.6,"Kg"
3590944,2918220,"SU003",2017-10-23,2017-10-24,"SKU07",84,30,84,"Kg"
3590954,2918249,"SU003",2017-10-23,2017-10-24,"SKU05",99.36,23,23,"Car"
3590970,2918067,"SU002",2017-10-23,2017-10-24,"SKU16",200.83,16,200.83,"Kg"
3591011,2918046,"SU002",2017-10-23,2017-10-24,"SKU15",30.24,7,30.24,"Kg"
3591015,2918251,"SU003",2017-10-23,2017-10-24,"SKU14",41.58,7,41.58,"Kg"
3591027,2918250,"SU003",2017-10-23,2017-10-24,"SKU05",21.6,5,5,"Car"
3591060,2918181,"SU002",2017-10-23,2017-10-24,"SKU03",5,1.6667,1.6667,"Car"
3633132,2923394,"SU003",2017-10-24,2017-10-25,"SKU14",35.64,6,35.64,"Kg"
3633142,2923389,"SU004",2017-10-24,2017-10-25,"SKU08",106.08,17,106.08,"Kg"
3633147,2923376,"SU004",2017-10-24,2017-10-25,"SKU11",91.104,48.667,91.104,"Kg"
3633155,2923376,"SU004",2017-10-24,2017-10-25,"SKU11",6.2399,3.3333,6.2399,"Kg"
3633160,2923390,"SU004",2017-10-24,2017-10-25,"SKU08",12.48,2,12.48,"Kg"
3688074,2965040,"SU004",2017-10-25,2017-10-26,"SKU10",220.5,35,220.5,"Kg"
3688078,2965041,"SU004",2017-10-25,2017-10-26,"SKU10",31.5,5,31.5,"Kg"
3688079,2964947,"SU003",2017-10-25,2017-10-26,"SKU06",482.79,77,482.79,"Kg"
3688093,2965033,"SU002",2017-10-25,2017-10-26,"SKU16",150.62,12,150.62,"Kg"
3688098,2964981,"SU002",2017-10-25,2017-10-26,"SKU02",12335.6216628528,1000,1000,"Car"
3688099,2964917,"SU002",2017-10-25,2017-10-26,"SKU03",2779.8,926.6,926.6,"Car"
3688102,2964981,"SU002",2017-10-25,2017-10-26,"SKU02",3836.37833714722,311,311,"Car"
3688176,2965005,"SU003",2017-10-25,2017-10-26,"SKU12",14.784,8,14.784,"Kg"
3688213,2964917,"SU002",2017-10-25,2017-10-26,"SKU03",11.5,3.8333,3.8333,"Car"
3743309,3009365,"SU001",2017-10-26,2017-10-27,"SKU20",10,1,10,"Kg"
3743314,3009348,"SU003",2017-10-26,2017-10-27,"SKU13",45.6,19,45.6,"Kg"
3743319,3009368,"SU004",2017-10-26,2017-10-27,"SKU09",166.32,33,166.32,"Kg"
3743326,3009282,"SU002",2017-10-26,2017-10-27,"SKU17",43.2,10,43.2,"Kg"
3743327,3009280,"SU002",2017-10-26,2017-10-27,"SKU17",38.88,9,38.88,"Kg"
3743328,3009281,"SU002",2017-10-26,2017-10-27,"SKU17",4.32,1,4.32,"Kg"
3743329,3009283,"SU004",2017-10-26,2017-10-27,"SKU10",182.7,29,182.7,"Kg"
3743338,3009236,"SU002",2017-10-26,2017-10-27,"SKU02",9572.7,776,776,"Car"
3743360,3009204,"SU004",2017-10-26,2017-10-27,"SKU08",274.56,44,274.56,"Kg"
3743376,3009217,"SU003",2017-10-26,2017-10-27,"SKU05",112.32,26,26,"Car"
3743378,3009216,"SU003",2017-10-26,2017-10-27,"SKU05",108,25,25,"Car"
3743408,3009252,"SU003",2017-10-26,2017-10-27,"SKU12",18.48,10,18.48,"Kg"
3743417,3009219,"SU003",2017-10-26,2017-10-27,"SKU14",47.52,8,47.52,"Kg"
3743430,3009218,"SU003",2017-10-26,2017-10-27,"SKU05",12.96,3,3,"Car"
3743447,3009220,"SU003",2017-10-26,2017-10-27,"SKU14",11.88,2,11.88,"Kg"
3743448,3009203,"SU004",2017-10-26,2017-10-27,"SKU08",12.48,2,12.48,"Kg"
3743451,3009218,"SU003",2017-10-26,2017-10-27,"SKU05",8.64,2,2,"Car"
3793493,3053950,"SU001",2017-10-27,2017-10-28,"SKU19",12,2,12,"Kg"
3793495,3053816,"SU003",2017-10-27,2017-10-28,"SKU13",40.8,17,40.8,"Kg"
3793503,3053848,"SU004",2017-10-27,2017-10-28,"SKU09",362.88,72,362.88,"Kg"
3793511,3053981,"SU002",2017-10-27,2017-10-28,"SKU17",38.88,9,38.88,"Kg"
3793523,3053788,"SU001",2017-10-27,2017-10-28,"SKU01",2997.08390492455,999,999,"Car"
3793524,3053788,"SU001",2017-10-27,2017-10-28,"SKU01",3000.08398891346,1000,1000,"Car"
3793525,3053788,"SU001",2017-10-27,2017-10-28,"SKU01",3000.08398891346,1000,1000,"Car"
3793526,3053788,"SU001",2017-10-27,2017-10-28,"SKU01",1718.74811724852,572.9,572.9,"Car"
3793563,3053854,"SU003",2017-10-27,2017-10-28,"SKU07",123.2,44,123.2,"Kg"
3793589,3053855,"SU003",2017-10-27,2017-10-28,"SKU07",47.6,17,47.6,"Kg"
3793590,3053943,"SU002",2017-10-27,2017-10-28,"SKU15",73.44,17,73.44,"Kg"
3793598,3053961,"SU002",2017-10-27,2017-10-28,"SKU16",175.73,14,175.73,"Kg"
3793610,3053880,"SU003",2017-10-27,2017-10-28,"SKU14",71.28,12,71.28,"Kg"
3793625,3053941,"SU002",2017-10-27,2017-10-28,"SKU15",34.56,8,34.56,"Kg"
3793646,3053856,"SU003",2017-10-27,2017-10-28,"SKU07",14,5,14,"Kg"
3793648,3053942,"SU002",2017-10-27,2017-10-28,"SKU15",17.28,4,17.28,"Kg"
3837929,3095240,"SU004",2017-10-28,2017-10-29,"SKU08",70.013,11.22,70.013,"Kg"
3837953,3095339,"SU002",2017-10-28,2017-10-29,"SKU17",26.64,6.1667,26.64,"Kg"
3837957,3095258,"SU003",2017-10-28,2017-10-29,"SKU14",35.64,6,35.64,"Kg"
3838015,3095339,"SU002",2017-10-28,2017-10-29,"SKU17",2.8711,0.6646,2.8711,"Kg"
3838016,3095240,"SU004",2017-10-28,2017-10-29,"SKU08",3.12,0.5,3.12,"Kg"
3877813,3132333,"SU001",2017-10-29,2017-10-30,"SKU19",12,2,12,"Kg"
3877840,3132254,"SU003",2017-10-29,2017-10-30,"SKU14",83.16,14,83.16,"Kg"
3877889,3132234,"SU003",2017-10-29,2017-10-30,"SKU06",351.12,56,351.12,"Kg"
3877902,3132223,"SU003",2017-10-29,2017-10-30,"SKU07",92.4,33,92.4,"Kg"
3877905,3132233,"SU003",2017-10-29,2017-10-30,"SKU06",181.83,29,181.83,"Kg"
3877914,3132224,"SU003",2017-10-29,2017-10-30,"SKU07",61.6,22,61.6,"Kg"
3877956,3132324,"SU002",2017-10-29,2017-10-30,"SKU15",43.2,10,43.2,"Kg"
3877958,3132225,"SU003",2017-10-29,2017-10-30,"SKU07",28,10,28,"Kg"
3877964,3132325,"SU002",2017-10-29,2017-10-30,"SKU15",38.88,9,38.88,"Kg"
3877990,3132363,"SU002",2017-10-29,2017-10-30,"SKU17",21.6,5,21.6,"Kg"
3878009,3132326,"SU002",2017-10-29,2017-10-30,"SKU15",17.28,4,17.28,"Kg"
3878010,3132361,"SU002",2017-10-29,2017-10-30,"SKU17",17.28,4,17.28,"Kg"
3878035,3132362,"SU002",2017-10-29,2017-10-30,"SKU17",4.32,1,4.32,"Kg"
3890810,3162025,"SU002",2017-10-30,2017-10-31,"SKU16",12.552,1,12.552,"Kg"
3890812,3162099,"SU003",2017-10-30,2017-10-31,"SKU13",45.6,19,45.6,"Kg"
3890814,3162118,"SU004",2017-10-30,2017-10-31,"SKU09",176.4,35,176.4,"Kg"
3890876,3162041,"SU004",2017-10-30,2017-10-31,"SKU10",258.3,41,258.3,"Kg"
3890877,3162134,"SU003",2017-10-30,2017-10-31,"SKU06",244.53,39,244.53,"Kg"
3890878,3162150,"SU003",2017-10-30,2017-10-31,"SKU05",168.48,39,39,"Car"
3890879,3162136,"SU004",2017-10-30,2017-10-31,"SKU08",243.36,39,243.36,"Kg"
3890893,3162135,"SU003",2017-10-30,2017-10-31,"SKU06",144.21,23,144.21,"Kg"
3890899,3162024,"SU002",2017-10-30,2017-10-31,"SKU16",213.38,17,213.38,"Kg"
3890900,3162149,"SU003",2017-10-30,2017-10-31,"SKU05",73.44,17,17,"Car"
3890907,3162131,"SU003",2017-10-30,2017-10-31,"SKU07",39.2,14,39.2,"Kg"
3890930,3162040,"SU002",2017-10-30,2017-10-31,"SKU17",34.56,8,34.56,"Kg"
3890936,3162042,"SU004",2017-10-30,2017-10-31,"SKU10",44.1,7,44.1,"Kg"
3890938,3162195,"SU002",2017-10-30,2017-10-31,"SKU15",30.24,7,30.24,"Kg"
3890942,3162151,"SU003",2017-10-30,2017-10-31,"SKU05",30.24,7,7,"Car"
3890958,3162137,"SU004",2017-10-30,2017-10-31,"SKU08",12.48,2,12.48,"Kg"
3928434,3166776,"SU004",2017-10-31,2017-11-01,"SKU08",124.8,20,124.8,"Kg"
3928437,3166785,"SU003",2017-10-31,2017-11-01,"SKU05",64.8,15,15,"Car"
3928441,3166784,"SU003",2017-10-31,2017-11-01,"SKU14",59.4,10,59.4,"Kg"
3981457,3204719,"SU002",2017-11-01,2017-11-02,"SKU16",87.864,7,87.864,"Kg"
3981471,3204806,"SU002",2017-11-01,2017-11-02,"SKU02",12336.1852038249,1000,1000,"Car"
3981472,3204806,"SU002",2017-11-01,2017-11-02,"SKU02",12175.8147961751,987,987,"Car"
3981530,3204795,"SU003",2017-11-01,2017-11-02,"SKU14",53.46,9,53.46,"Kg"
4027181,3247805,"SU001",2017-11-02,2017-11-03,"SKU19",12,2,12,"Kg"
4027184,3247708,"SU004",2017-11-02,2017-11-03,"SKU09",161.28,32,161.28,"Kg"
4027185,3247707,"SU004",2017-11-02,2017-11-03,"SKU09",90.72,18,90.72,"Kg"
4027186,3247915,"SU003",2017-11-02,2017-11-03,"SKU13",60,25,60,"Kg"
4027211,3247835,"SU004",2017-11-02,2017-11-03,"SKU10",189,30,189,"Kg"
4027224,3247916,"SU002",2017-11-02,2017-11-03,"SKU03",2385,795,795,"Car"
4027276,3247723,"SU004",2017-11-02,2017-11-03,"SKU08",180.96,29,180.96,"Kg"
4027279,3247745,"SU003",2017-11-02,2017-11-03,"SKU05",116.64,27,27,"Car"
4027285,3247716,"SU003",2017-11-02,2017-11-03,"SKU07",64.4,23,64.4,"Kg"
4027292,3247916,"SU002",2017-11-02,2017-11-03,"SKU03",62,20.667,20.667,"Car"
4027330,3247797,"SU002",2017-11-02,2017-11-03,"SKU15",34.56,8,34.56,"Kg"
4027331,3247746,"SU003",2017-11-02,2017-11-03,"SKU05",30.24,7,7,"Car"
4027346,3247796,"SU002",2017-11-02,2017-11-03,"SKU15",25.92,6,25.92,"Kg"
4027358,3247798,"SU002",2017-11-02,2017-11-03,"SKU15",17.28,4,17.28,"Kg"
4027367,3247724,"SU004",2017-11-02,2017-11-03,"SKU08",12.48,2,12.48,"Kg"
4027373,3247916,"SU002",2017-11-02,2017-11-03,"SKU03",6,2,2,"Car"
4074846,3281239,"SU003",2017-11-03,2017-11-04,"SKU13",38.4,16,38.4,"Kg"
4074870,3281179,"SU004",2017-11-03,2017-11-04,"SKU10",195.3,31,195.3,"Kg"
4074938,3281286,"SU003",2017-11-03,2017-11-04,"SKU07",50.4,18,50.4,"Kg"
4074943,3281292,"SU004",2017-11-03,2017-11-04,"SKU08",93.6,15,93.6,"Kg"
4074944,3281176,"SU002",2017-11-03,2017-11-04,"SKU17",64.8,15,64.8,"Kg"
4074951,3281151,"SU002",2017-11-03,2017-11-04,"SKU15",56.16,13,56.16,"Kg"
4074958,3281300,"SU003",2017-11-03,2017-11-04,"SKU14",59.4,10,59.4,"Kg"
4074965,3281178,"SU002",2017-11-03,2017-11-04,"SKU17",38.88,9,38.88,"Kg"
4075024,3281177,"SU002",2017-11-03,2017-11-04,"SKU17",4.32,1,4.32,"Kg"
4131156,3318730,"SU001",2017-11-04,2017-11-05,"SKU01",2999.94602472068,1000,1000,"Car"
4131157,3318730,"SU001",2017-11-04,2017-11-05,"SKU01",2999.94602472068,1000,1000,"Car"
4131159,3318730,"SU001",2017-11-04,2017-11-05,"SKU01",2999.94602472068,1000,1000,"Car"
4131160,3318832,"SU002",2017-11-04,2017-11-05,"SKU02",11892,964.01,964.01,"Car"
4131163,3318730,"SU001",2017-11-04,2017-11-05,"SKU01",605.989096993577,202,202,"Car"
4131165,3318730,"SU001",2017-11-04,2017-11-05,"SKU01",1265.97722243213,422,422,"Car"
