"SoOrderLineId","SoOrderId","SoEnteredDate","SoExpectedDate","SoCustomerId","SoProductId","SoQuantity","SoInKg","SoInCarton","SoUnitCost","SoSalesUnit"
3909310,82004,2017-11-21,2017-11-21,"CUS001","SKU07",30.8,30.8,11,48383.0327868852,"Kg"
3909337,82004,2017-11-21,2017-11-21,"CUS001","SKU13",12,12,5,129717.741935484,"Kg"
3909352,82005,2017-11-18,2017-11-18,"CUS007","SKU10",12.6,12.6,2,25938.6136363636,"Kg"
3909369,82005,2017-11-18,2017-11-18,"CUS007","SKU06",6.27,6.27,1,26073.95,"Kg"
3909372,82005,2017-11-18,2017-11-18,"CUS007","SKU17",4.32,4.32,1,38995.5476190476,"Kg"
3909374,82005,2017-11-18,2017-11-18,"CUS007","SKU08",12.48,12.48,2,21307.3684210526,"Kg"
3909381,82005,2017-11-18,2017-11-18,"CUS007","SKU14",5.94,5.94,1,27312.7555555556,"Kg"
3909388,82005,2017-11-18,2017-11-18,"CUS007","SKU05",4.32,4.32,1,27233.1621621622,"Kg"
3909414,82005,2017-11-18,2017-11-18,"CUS007","SKU09",30.24,30.24,6,172811.983870968,"Kg"
3909429,82005,2017-11-18,2017-11-18,"CUS007","SKU15",4.32,4.32,1,37440.25,"Kg"
3909471,82005,2017-11-18,2017-11-18,"CUS007","SKU07",11.2,11.2,4,48383.0327868852,"Kg"
3909475,82006,2017-11-21,2017-11-21,"CUS082","SKU15",17.28,17.28,4,37440.25,"Kg"
3909509,82007,2017-11-18,2017-11-18,"CUS036","SKU08",6.24,6.24,1,21307.3684210526,"Kg"
3909512,82007,2017-11-18,2017-11-18,"CUS036","SKU05",8.64,8.64,2,27233.1621621622,"Kg"
3909517,82007,2017-11-18,2017-11-18,"CUS036","SKU02",37.008,37.008,3,12932.4226804124,"Kg"
3909519,82007,2017-11-18,2017-11-18,"CUS036","SKU09",5.04,5.04,1,172811.983870968,"Kg"
3909523,82007,2017-11-18,2017-11-18,"CUS036","SKU07",11.2,11.2,4,48383.0327868852,"Kg"
3909543,82008,2017-11-21,2017-11-21,"CUS014","SKU17",4.32,4.32,1,38995.5476190476,"Kg"
3909566,82008,2017-11-21,2017-11-21,"CUS014","SKU15",4.32,4.32,1,37440.25,"Kg"
3909567,82008,2017-11-21,2017-11-21,"CUS014","SKU08",6.24,6.24,1,21307.3684210526,"Kg"
3909592,82008,2017-11-21,2017-11-21,"CUS014","SKU07",22.4,22.4,8,48383.0327868852,"Kg"
3909596,82008,2017-11-21,2017-11-21,"CUS014","SKU05",12.96,12.96,3,27233.1621621622,"Kg"
3909597,82008,2017-11-21,2017-11-21,"CUS014","SKU09",5.04,5.04,1,172811.983870968,"Kg"
3909614,82008,2017-11-21,2017-11-21,"CUS014","SKU02",283.73,283.73,23,12932.4226804124,"Kg"
3909663,82009,2017-11-21,2017-11-21,"CUS008","SKU10",12.6,12.6,2,25938.6136363636,"Kg"
3909675,82009,2017-11-21,2017-11-21,"CUS008","SKU08",6.24,6.24,1,21307.3684210526,"Kg"
3909696,82009,2017-11-21,2017-11-21,"CUS008","SKU09",5.04,5.04,1,172811.983870968,"Kg"
3909712,82009,2017-11-21,2017-11-21,"CUS008","SKU17",8.64,8.64,2,38995.5476190476,"Kg"
3909729,82009,2017-11-21,2017-11-21,"CUS008","SKU07",5.6,5.6,2,48383.0327868852,"Kg"
3909744,82009,2017-11-21,2017-11-21,"CUS008","SKU05",12.96,12.96,3,27233.1621621622,"Kg"
3909747,82009,2017-11-21,2017-11-21,"CUS008","SKU02",468.77,468.77,38,12932.4226804124,"Kg"
3909761,82011,2017-11-21,2017-11-21,"CUS048","SKU09",5.04,5.04,1,172811.983870968,"Kg"
3909769,82011,2017-11-21,2017-11-21,"CUS048","SKU02",185.04,185.04,15,12932.4226804124,"Kg"
3909809,82011,2017-11-21,2017-11-21,"CUS048","SKU10",6.3,6.3,1,25938.6136363636,"Kg"
3909869,82012,2017-11-21,2017-11-21,"CUS010","SKU16",12.552,12.552,1,15871.78125,"Kg"
3909876,82012,2017-11-21,2017-11-21,"CUS010","SKU02",222.05,222.05,18,12932.4226804124,"Kg"
3909896,82013,2017-11-21,2017-11-21,"CUS006","SKU08",12.48,12.48,2,21307.3684210526,"Kg"
3909897,82013,2017-11-21,2017-11-21,"CUS006","SKU13",2.4,2.4,1,129717.741935484,"Kg"
3909901,82013,2017-11-21,2017-11-21,"CUS006","SKU14",11.88,11.88,2,27312.7555555556,"Kg"
3909913,82013,2017-11-21,2017-11-21,"CUS006","SKU17",4.32,4.32,1,38995.5476190476,"Kg"
3909927,82013,2017-11-21,2017-11-21,"CUS006","SKU06",6.27,6.27,1,26073.95,"Kg"
3909932,82013,2017-11-21,2017-11-21,"CUS006","SKU10",6.3,6.3,1,25938.6136363636,"Kg"
3909952,82013,2017-11-21,2017-11-21,"CUS006","SKU09",5.04,5.04,1,172811.983870968,"Kg"
3909962,82014,2017-11-21,2017-11-21,"CUS071","SKU07",2.8,2.8,1,48383.0327868852,"Kg"
3909964,82014,2017-11-21,2017-11-21,"CUS071","SKU05",4.32,4.32,1,27233.1621621622,"Kg"
3910000,82016,2017-11-21,2017-11-21,"CUS034","SKU08",6.24,6.24,1,21307.3684210526,"Kg"
3947365,82806,2017-11-19,2017-11-19,"CUS009","SKU10",1.26,1.26,0.2,25938.6136363636,"Kg"
3947394,82806,2017-11-19,2017-11-19,"CUS009","SKU14",0.66,0.66,0.11111,27312.7555555556,"Kg"
3947441,82806,2017-11-19,2017-11-19,"CUS009","SKU05",2.88,2.88,0.66667,27233.1621621622,"Kg"
3947482,82807,2017-11-22,2017-11-22,"CUS015","SKU12",3.696,3.696,2,24372.1538461538,"Kg"
3947519,82807,2017-11-22,2017-11-22,"CUS015","SKU11",3.744,3.744,2,23577.8928571429,"Kg"
3947532,82807,2017-11-22,2017-11-22,"CUS015","SKU04",3.768,3.768,2,24108.7142857143,"Kg"
3947569,82808,2017-11-22,2017-11-22,"CUS057","SKU05",0.96,0.96,0.22222,27233.1621621622,"Kg"
3947651,82810,2017-11-22,2017-11-22,"CUS026","SKU09",1.26,1.26,0.25,172811.983870968,"Kg"
3947666,82810,2017-11-22,2017-11-22,"CUS026","SKU10",3.78,3.78,0.6,25938.6136363636,"Kg"
3947700,82811,2017-11-22,2017-11-22,"CUS028","SKU11",1.872,1.872,1,23577.8928571429,"Kg"
3947740,82811,2017-11-22,2017-11-22,"CUS028","SKU04",1.884,1.884,1,24108.7142857143,"Kg"
3947819,82814,2017-11-22,2017-11-22,"CUS063","SKU13",2.4,2.4,1,129717.741935484,"Kg"
3947837,82814,2017-11-22,2017-11-22,"CUS063","SKU10",2.52,2.52,0.4,25938.6136363636,"Kg"
3947840,82814,2017-11-22,2017-11-22,"CUS063","SKU09",5.04,5.04,1,172811.983870968,"Kg"
3947847,82815,2017-11-22,2017-11-22,"CUS003","SKU01",18,18,6,12077.5,"Kg"
3947879,82816,2017-11-22,2017-11-22,"CUS037","SKU09",1.26,1.26,0.25,172811.983870968,"Kg"
3947954,82820,2017-11-22,2017-11-22,"CUS030","SKU03",30,30,10,12122.1,"Kg"
3947955,82820,2017-11-22,2017-11-22,"CUS030","SKU05",8.64,8.64,2,27233.1621621622,"Kg"
3947997,82822,2017-11-22,2017-11-22,"CUS047","SKU07",2.8,2.8,1,48383.0327868852,"Kg"
3948037,82825,2017-11-22,2017-11-22,"CUS031","SKU01",240,240,80,12077.5,"Kg"
3948044,82825,2017-11-22,2017-11-22,"CUS031","SKU09",15.12,15.12,3,172811.983870968,"Kg"
3948049,82825,2017-11-22,2017-11-22,"CUS031","SKU03",60,60,20,12122.1,"Kg"
3948109,82829,2017-11-22,2017-11-22,"CUS069","SKU01",600,600,200,12077.5,"Kg"
3948122,82831,2017-11-22,2017-11-22,"CUS084","SKU03",150,150,50,12122.1,"Kg"
3948153,82835,2017-11-22,2017-11-22,"CUS002","SKU07",28,28,10,48383.0327868852,"Kg"
3948202,82839,2017-11-22,2017-11-22,"CUS040","SKU09",5.04,5.04,1,172811.983870968,"Kg"
3948203,82839,2017-11-22,2017-11-22,"CUS040","SKU02",74.016,74.016,6,12932.4226804124,"Kg"
3948243,82839,2017-11-22,2017-11-22,"CUS040","SKU06",6.27,6.27,1,26073.95,"Kg"
3948247,82840,2017-11-22,2017-11-22,"CUS019","SKU08",12.48,12.48,2,21307.3684210526,"Kg"
3948254,82840,2017-11-22,2017-11-22,"CUS019","SKU10",6.3,6.3,1,25938.6136363636,"Kg"
3948258,82840,2017-11-22,2017-11-22,"CUS019","SKU09",5.04,5.04,1,172811.983870968,"Kg"
3948301,82840,2017-11-22,2017-11-22,"CUS019","SKU16",12.552,12.552,1,15871.78125,"Kg"
3948326,82840,2017-11-22,2017-11-22,"CUS019","SKU02",912.86,912.86,74,12932.4226804124,"Kg"
3948339,82841,2017-11-22,2017-11-22,"CUS011","SKU02",752.5,752.5,61,12932.4226804124,"Kg"
3948365,82841,2017-11-22,2017-11-22,"CUS011","SKU05",4.32,4.32,1,27233.1621621622,"Kg"
3948370,82841,2017-11-22,2017-11-22,"CUS011","SKU10",12.6,12.6,2,25938.6136363636,"Kg"
3948375,82841,2017-11-22,2017-11-22,"CUS011","SKU16",12.552,12.552,1,15871.78125,"Kg"
3948378,82841,2017-11-22,2017-11-22,"CUS011","SKU06",6.27,6.27,1,26073.95,"Kg"
3948393,82841,2017-11-22,2017-11-22,"CUS011","SKU08",6.24,6.24,1,21307.3684210526,"Kg"
3948399,82841,2017-11-22,2017-11-22,"CUS011","SKU14",5.94,5.94,1,27312.7555555556,"Kg"
3948444,82843,2017-11-19,2017-11-19,"CUS044","SKU02",111.02,111.02,9,12932.4226804124,"Kg"
3948465,82843,2017-11-19,2017-11-19,"CUS044","SKU08",6.24,6.24,1,21307.3684210526,"Kg"
3948469,82843,2017-11-19,2017-11-19,"CUS044","SKU13",2.4,2.4,1,129717.741935484,"Kg"
3948483,82843,2017-11-19,2017-11-19,"CUS044","SKU05",4.32,4.32,1,27233.1621621622,"Kg"
3948499,82845,2017-11-19,2017-11-19,"CUS001","SKU14",29.7,29.7,5,27312.7555555556,"Kg"
3948528,82845,2017-11-19,2017-11-19,"CUS001","SKU06",12.54,12.54,2,26073.95,"Kg"
3948531,82845,2017-11-19,2017-11-19,"CUS001","SKU08",12.48,12.48,2,21307.3684210526,"Kg"
3948564,82845,2017-11-19,2017-11-19,"CUS001","SKU17",4.32,4.32,1,38995.5476190476,"Kg"
3948584,82845,2017-11-19,2017-11-19,"CUS001","SKU15",25.92,25.92,6,37440.25,"Kg"
3948595,82845,2017-11-19,2017-11-19,"CUS001","SKU02",456.43,456.43,37,12932.4226804124,"Kg"
3948597,82845,2017-11-19,2017-11-19,"CUS001","SKU05",17.28,17.28,4,27233.1621621622,"Kg"
3948610,82845,2017-11-19,2017-11-19,"CUS001","SKU10",31.5,31.5,5,25938.6136363636,"Kg"
3948624,82846,2017-11-22,2017-11-22,"CUS078","SKU15",12.96,12.96,3,37440.25,"Kg"
3948628,82847,2017-11-19,2017-11-19,"CUS036","SKU02",37.008,37.008,3,12932.4226804124,"Kg"
3948635,82847,2017-11-19,2017-11-19,"CUS036","SKU10",6.3,6.3,1,25938.6136363636,"Kg"
3948643,82847,2017-11-19,2017-11-19,"CUS036","SKU09",5.04,5.04,1,172811.983870968,"Kg"
3948669,82848,2017-11-22,2017-11-22,"CUS041","SKU06",6.27,6.27,1,26073.95,"Kg"
3948675,82848,2017-11-22,2017-11-22,"CUS041","SKU08",6.24,6.24,1,21307.3684210526,"Kg"
3948676,82848,2017-11-22,2017-11-22,"CUS041","SKU07",5.6,5.6,2,48383.0327868852,"Kg"
3948702,82848,2017-11-22,2017-11-22,"CUS041","SKU05",12.96,12.96,3,27233.1621621622,"Kg"
3948712,82848,2017-11-22,2017-11-22,"CUS041","SKU02",49.344,49.344,4,12932.4226804124,"Kg"
3948733,82849,2017-11-22,2017-11-22,"CUS014","SKU07",2.8,2.8,1,48383.0327868852,"Kg"
3948741,82849,2017-11-22,2017-11-22,"CUS014","SKU15",4.32,4.32,1,37440.25,"Kg"
3948754,82849,2017-11-22,2017-11-22,"CUS014","SKU10",6.3,6.3,1,25938.6136363636,"Kg"
3948762,82849,2017-11-22,2017-11-22,"CUS014","SKU05",4.32,4.32,1,27233.1621621622,"Kg"
3948766,82849,2017-11-22,2017-11-22,"CUS014","SKU06",6.27,6.27,1,26073.95,"Kg"
3948768,82849,2017-11-22,2017-11-22,"CUS014","SKU02",86.352,86.352,7,12932.4226804124,"Kg"
3948810,82849,2017-11-22,2017-11-22,"CUS014","SKU14",5.94,5.94,1,27312.7555555556,"Kg"
3948827,82850,2017-11-22,2017-11-22,"CUS008","SKU08",12.48,12.48,2,21307.3684210526,"Kg"
3948889,82850,2017-11-22,2017-11-22,"CUS008","SKU07",8.4,8.4,3,48383.0327868852,"Kg"
3948890,82850,2017-11-22,2017-11-22,"CUS008","SKU17",4.32,4.32,1,38995.5476190476,"Kg"
3948892,82850,2017-11-22,2017-11-22,"CUS008","SKU02",135.7,135.7,11,12932.4226804124,"Kg"
3948902,82851,2017-11-22,2017-11-22,"CUS010","SKU02",715.49,715.49,58,12932.4226804124,"Kg"
3948920,82851,2017-11-22,2017-11-22,"CUS010","SKU08",6.24,6.24,1,21307.3684210526,"Kg"
3948932,82851,2017-11-22,2017-11-22,"CUS010","SKU10",6.3,6.3,1,25938.6136363636,"Kg"
3948933,82851,2017-11-22,2017-11-22,"CUS010","SKU14",5.94,5.94,1,27312.7555555556,"Kg"
3948937,82851,2017-11-22,2017-11-22,"CUS010","SKU16",12.552,12.552,1,15871.78125,"Kg"
3948968,82851,2017-11-22,2017-11-22,"CUS010","SKU17",4.32,4.32,1,38995.5476190476,"Kg"
3948970,82851,2017-11-22,2017-11-22,"CUS010","SKU05",4.32,4.32,1,27233.1621621622,"Kg"
3948992,82851,2017-11-22,2017-11-22,"CUS010","SKU07",42,42,15,48383.0327868852,"Kg"
3949011,82853,2017-11-22,2017-11-22,"CUS055","SKU07",22.4,22.4,8,48383.0327868852,"Kg"
3949021,82854,2017-11-22,2017-11-22,"CUS006","SKU13",7.2,7.2,3,129717.741935484,"Kg"
3949066,82854,2017-11-22,2017-11-22,"CUS006","SKU09",10.08,10.08,2,172811.983870968,"Kg"
3949077,82854,2017-11-22,2017-11-22,"CUS006","SKU07",8.4,8.4,3,48383.0327868852,"Kg"
3949088,82854,2017-11-22,2017-11-22,"CUS006","SKU14",5.94,5.94,1,27312.7555555556,"Kg"
3949110,82854,2017-11-22,2017-11-22,"CUS006","SKU08",12.48,12.48,2,21307.3684210526,"Kg"
3949137,82855,2017-11-19,2017-11-19,"CUS043","SKU10",6.3,6.3,1,25938.6136363636,"Kg"
3949140,82855,2017-11-19,2017-11-19,"CUS043","SKU02",61.68,61.68,5,12932.4226804124,"Kg"
3949172,82855,2017-11-19,2017-11-19,"CUS043","SKU09",5.04,5.04,1,172811.983870968,"Kg"
3949173,82855,2017-11-19,2017-11-19,"CUS043","SKU08",6.24,6.24,1,21307.3684210526,"Kg"
3949179,82855,2017-11-19,2017-11-19,"CUS043","SKU07",2.8,2.8,1,48383.0327868852,"Kg"
3949181,82855,2017-11-19,2017-11-19,"CUS043","SKU05",4.32,4.32,1,27233.1621621622,"Kg"
3949186,82855,2017-11-19,2017-11-19,"CUS043","SKU13",2.4,2.4,1,129717.741935484,"Kg"
3949216,82856,2017-11-22,2017-11-22,"CUS017","SKU14",5.94,5.94,1,27312.7555555556,"Kg"
3949236,82857,2017-11-19,2017-11-19,"CUS062","SKU05",4.32,4.32,1,27233.1621621622,"Kg"
3949247,82858,2017-11-22,2017-11-22,"CUS115","SKU14",5.94,5.94,1,27312.7555555556,"Kg"
3989261,83724,2017-11-23,2017-11-23,"CUS009","SKU01",9,9,3,12077.5,"Kg"
3989265,83724,2017-11-23,2017-11-23,"CUS009","SKU05",3.36,3.36,0.77778,27233.1621621622,"Kg"
3989277,83724,2017-11-23,2017-11-23,"CUS009","SKU15",0.48,0.48,0.11111,37440.25,"Kg"
3989287,83724,2017-11-23,2017-11-23,"CUS009","SKU03",3,3,1,12122.1,"Kg"
3989376,83725,2017-11-23,2017-11-23,"CUS015","SKU11",1.872,1.872,1,23577.8928571429,"Kg"
3989404,83725,2017-11-23,2017-11-23,"CUS015","SKU04",5.652,5.652,3,24108.7142857143,"Kg"
3989432,83725,2017-11-23,2017-11-23,"CUS015","SKU05",1.44,1.44,0.33333,27233.1621621622,"Kg"
3989441,83725,2017-11-23,2017-11-23,"CUS015","SKU07",0.56,0.56,0.2,48383.0327868852,"Kg"
3989447,83725,2017-11-23,2017-11-23,"CUS015","SKU12",1.848,1.848,1,24372.1538461538,"Kg"
3989475,83727,2017-11-23,2017-11-23,"CUS029","SKU09",5.04,5.04,1,172811.983870968,"Kg"
3989531,83729,2017-11-20,2017-11-20,"CUS026","SKU04",3.768,3.768,2,24108.7142857143,"Kg"
3989593,83732,2017-11-23,2017-11-23,"CUS025","SKU03",60,60,20,12122.1,"Kg"
3989611,83732,2017-11-23,2017-11-23,"CUS025","SKU13",2.4,2.4,1,129717.741935484,"Kg"
3989612,83732,2017-11-23,2017-11-23,"CUS025","SKU01",60,60,20,12077.5,"Kg"
3989625,83732,2017-11-23,2017-11-23,"CUS025","SKU08",6.24,6.24,1,21307.3684210526,"Kg"
3989765,83736,2017-11-23,2017-11-23,"CUS037","SKU03",6,6,2,12122.1,"Kg"
3989767,83736,2017-11-23,2017-11-23,"CUS037","SKU05",0.96,0.96,0.22222,27233.1621621622,"Kg"
3989775,83736,2017-11-23,2017-11-23,"CUS037","SKU01",12,12,4,12077.5,"Kg"
3989808,83738,2017-11-23,2017-11-23,"CUS061","SKU05",0.96,0.96,0.22222,27233.1621621622,"Kg"
3989834,83738,2017-11-23,2017-11-23,"CUS061","SKU04",1.884,1.884,1,24108.7142857143,"Kg"
3989876,83740,2017-11-23,2017-11-23,"CUS030","SKU01",6,6,2,12077.5,"Kg"
3989883,83740,2017-11-23,2017-11-23,"CUS030","SKU03",9,9,3,12122.1,"Kg"
3989915,83742,2017-11-23,2017-11-23,"CUS047","SKU01",75,75,25,12077.5,"Kg"
3990000,83747,2017-11-23,2017-11-23,"CUS032","SKU03",120,120,40,12122.1,"Kg"
3990004,83747,2017-11-23,2017-11-23,"CUS032","SKU05",8.64,8.64,2,27233.1621621622,"Kg"
3990008,83747,2017-11-23,2017-11-23,"CUS032","SKU01",210,210,70,12077.5,"Kg"
3990019,83749,2017-11-23,2017-11-23,"CUS045","SKU01",60,60,20,12077.5,"Kg"
3990031,83750,2017-11-23,2017-11-23,"CUS056","SKU16",12.552,12.552,1,15871.78125,"Kg"
3990087,83754,2017-11-23,2017-11-23,"CUS089","SKU05",8.64,8.64,2,27233.1621621622,"Kg"
3990094,83755,2017-11-23,2017-11-23,"CUS068","SKU05",4.32,4.32,1,27233.1621621622,"Kg"
3990112,83758,2017-11-23,2017-11-23,"CUS073","SKU11",1.872,1.872,1,23577.8928571429,"Kg"
3990116,83758,2017-11-23,2017-11-23,"CUS073","SKU12",1.848,1.848,1,24372.1538461538,"Kg"
3990118,83758,2017-11-23,2017-11-23,"CUS073","SKU04",1.884,1.884,1,24108.7142857143,"Kg"
3990139,83759,2017-11-23,2017-11-23,"CUS052","SKU02",727.82,727.82,59,12932.4226804124,"Kg"
3990176,83760,2017-11-20,2017-11-20,"CUS005","SKU02",1850.4,1850.4,150,12932.4226804124,"Kg"
3990234,83760,2017-11-20,2017-11-20,"CUS005","SKU05",4.32,4.32,1,27233.1621621622,"Kg"
3990236,83761,2017-11-23,2017-11-23,"CUS004","SKU07",5.6,5.6,2,48383.0327868852,"Kg"
3990238,83761,2017-11-23,2017-11-23,"CUS004","SKU10",6.3,6.3,1,25938.6136363636,"Kg"
3990257,83761,2017-11-23,2017-11-23,"CUS004","SKU02",1850.4,1850.4,150,12932.4226804124,"Kg"
3990261,83761,2017-11-23,2017-11-23,"CUS004","SKU06",12.54,12.54,2,26073.95,"Kg"
3990263,83761,2017-11-23,2017-11-23,"CUS004","SKU15",4.32,4.32,1,37440.25,"Kg"
3990264,83761,2017-11-23,2017-11-23,"CUS004","SKU09",10.08,10.08,2,172811.983870968,"Kg"
3990276,83761,2017-11-23,2017-11-23,"CUS004","SKU16",12.552,12.552,1,15871.78125,"Kg"
3990294,83761,2017-11-23,2017-11-23,"CUS004","SKU17",4.32,4.32,1,38995.5476190476,"Kg"
3990324,83762,2017-11-23,2017-11-23,"CUS027","SKU17",4.32,4.32,1,38995.5476190476,"Kg"
3990328,83762,2017-11-23,2017-11-23,"CUS027","SKU10",18.9,18.9,3,25938.6136363636,"Kg"
3990331,83762,2017-11-23,2017-11-23,"CUS027","SKU08",6.24,6.24,1,21307.3684210526,"Kg"
3990368,83762,2017-11-23,2017-11-23,"CUS027","SKU02",320.74,320.74,26,12932.4226804124,"Kg"
3990384,83762,2017-11-23,2017-11-23,"CUS027","SKU05",4.32,4.32,1,27233.1621621622,"Kg"
3990404,83762,2017-11-23,2017-11-23,"CUS027","SKU09",10.08,10.08,2,172811.983870968,"Kg"
3990409,83762,2017-11-23,2017-11-23,"CUS027","SKU07",5.6,5.6,2,48383.0327868852,"Kg"
3990426,83762,2017-11-23,2017-11-23,"CUS027","SKU06",12.54,12.54,2,26073.95,"Kg"
3990432,83762,2017-11-23,2017-11-23,"CUS027","SKU13",9.6,9.6,4,129717.741935484,"Kg"
3990437,83763,2017-11-23,2017-11-23,"CUS001","SKU06",144.21,144.21,23,26073.95,"Kg"
3990438,83763,2017-11-23,2017-11-23,"CUS001","SKU10",144.9,144.9,23,25938.6136363636,"Kg"
3990449,83763,2017-11-23,2017-11-23,"CUS001","SKU02",925.2,925.2,75,12932.4226804124,"Kg"
3990469,83765,2017-11-23,2017-11-23,"CUS007","SKU05",4.32,4.32,1,27233.1621621622,"Kg"
3990470,83765,2017-11-23,2017-11-23,"CUS007","SKU15",4.32,4.32,1,37440.25,"Kg"
3990478,83765,2017-11-23,2017-11-23,"CUS007","SKU13",2.4,2.4,1,129717.741935484,"Kg"
3990482,83765,2017-11-23,2017-11-23,"CUS007","SKU07",11.2,11.2,4,48383.0327868852,"Kg"
3990495,83765,2017-11-23,2017-11-23,"CUS007","SKU09",20.16,20.16,4,172811.983870968,"Kg"
3990511,83765,2017-11-23,2017-11-23,"CUS007","SKU14",5.94,5.94,1,27312.7555555556,"Kg"
3990527,83765,2017-11-23,2017-11-23,"CUS007","SKU10",6.3,6.3,1,25938.6136363636,"Kg"
3990553,83765,2017-11-23,2017-11-23,"CUS007","SKU08",12.48,12.48,2,21307.3684210526,"Kg"
3990585,83766,2017-11-23,2017-11-23,"CUS082","SKU15",17.28,17.28,4,37440.25,"Kg"
3990594,83767,2017-11-20,2017-11-20,"CUS036","SKU17",8.64,8.64,2,38995.5476190476,"Kg"
3990635,83767,2017-11-20,2017-11-20,"CUS036","SKU02",37.008,37.008,3,12932.4226804124,"Kg"
3990636,83767,2017-11-20,2017-11-20,"CUS036","SKU06",6.27,6.27,1,26073.95,"Kg"
3990638,83767,2017-11-20,2017-11-20,"CUS036","SKU08",6.24,6.24,1,21307.3684210526,"Kg"
3990698,83768,2017-11-23,2017-11-23,"CUS014","SKU02",345.41,345.41,28,12932.4226804124,"Kg"
3990710,83768,2017-11-23,2017-11-23,"CUS014","SKU15",4.32,4.32,1,37440.25,"Kg"
3990728,83768,2017-11-23,2017-11-23,"CUS014","SKU06",6.27,6.27,1,26073.95,"Kg"
3990742,83769,2017-11-23,2017-11-23,"CUS008","SKU02",320.74,320.74,26,12932.4226804124,"Kg"
3990743,83769,2017-11-23,2017-11-23,"CUS008","SKU05",4.32,4.32,1,27233.1621621622,"Kg"
3990758,83769,2017-11-23,2017-11-23,"CUS008","SKU06",6.27,6.27,1,26073.95,"Kg"
3990766,83769,2017-11-23,2017-11-23,"CUS008","SKU10",6.3,6.3,1,25938.6136363636,"Kg"
3990773,83769,2017-11-23,2017-11-23,"CUS008","SKU08",12.48,12.48,2,21307.3684210526,"Kg"
3990830,83771,2017-11-23,2017-11-23,"CUS006","SKU07",5.6,5.6,2,48383.0327868852,"Kg"
3990844,83771,2017-11-23,2017-11-23,"CUS006","SKU08",12.48,12.48,2,21307.3684210526,"Kg"
3990848,83771,2017-11-23,2017-11-23,"CUS006","SKU06",6.27,6.27,1,26073.95,"Kg"
3990850,83771,2017-11-23,2017-11-23,"CUS006","SKU13",2.4,2.4,1,129717.741935484,"Kg"
3990864,83771,2017-11-23,2017-11-23,"CUS006","SKU17",4.32,4.32,1,38995.5476190476,"Kg"
3990879,83771,2017-11-23,2017-11-23,"CUS006","SKU14",11.88,11.88,2,27312.7555555556,"Kg"
3990901,83771,2017-11-23,2017-11-23,"CUS006","SKU10",6.3,6.3,1,25938.6136363636,"Kg"
3990908,83773,2017-11-23,2017-11-23,"CUS017","SKU09",5.04,5.04,1,172811.983870968,"Kg"
3990913,83773,2017-11-23,2017-11-23,"CUS017","SKU14",5.94,5.94,1,27312.7555555556,"Kg"
3990923,83773,2017-11-23,2017-11-23,"CUS017","SKU07",5.6,5.6,2,48383.0327868852,"Kg"
3990961,83775,2017-11-20,2017-11-20,"CUS034","SKU06",6.27,6.27,1,26073.95,"Kg"
3990965,83775,2017-11-20,2017-11-20,"CUS034","SKU13",2.4,2.4,1,129717.741935484,"Kg"
3990967,83775,2017-11-20,2017-11-20,"CUS034","SKU14",5.94,5.94,1,27312.7555555556,"Kg"
3990978,83775,2017-11-20,2017-11-20,"CUS034","SKU08",6.24,6.24,1,21307.3684210526,"Kg"
3991005,83775,2017-11-20,2017-11-20,"CUS034","SKU09",10.08,10.08,2,172811.983870968,"Kg"
3991024,83776,2017-11-23,2017-11-23,"CUS039","SKU08",6.24,6.24,1,21307.3684210526,"Kg"
4031343,84649,2017-11-24,2017-11-24,"CUS009","SKU05",1.92,1.92,0.44444,27233.1621621622,"Kg"
4031348,84649,2017-11-24,2017-11-24,"CUS009","SKU08",6.24,6.24,1,21307.3684210526,"Kg"
4031355,84649,2017-11-24,2017-11-24,"CUS009","SKU15",2.4,2.4,0.55556,37440.25,"Kg"
4031392,84650,2017-11-21,2017-11-21,"CUS015","SKU15",0.96,0.96,0.22222,37440.25,"Kg"
4031434,84650,2017-11-21,2017-11-21,"CUS015","SKU12",7.392,7.392,4,24372.1538461538,"Kg"
4031443,84650,2017-11-21,2017-11-21,"CUS015","SKU11",7.488,7.488,4,23577.8928571429,"Kg"
4031446,84650,2017-11-21,2017-11-21,"CUS015","SKU04",7.536,7.536,4,24108.7142857143,"Kg"
4031572,84654,2017-11-24,2017-11-24,"CUS026","SKU04",5.652,5.652,3,24108.7142857143,"Kg"
4031574,84654,2017-11-24,2017-11-24,"CUS026","SKU10",1.26,1.26,0.2,25938.6136363636,"Kg"
4031634,84658,2017-11-24,2017-11-24,"CUS049","SKU08",3.12,3.12,0.5,21307.3684210526,"Kg"
4031699,84661,2017-11-24,2017-11-24,"CUS037","SKU01",180,180,60,12077.5,"Kg"
4031719,84662,2017-11-24,2017-11-24,"CUS024","SKU07",5.04,5.04,1.8,48383.0327868852,"Kg"
4031747,84664,2017-11-24,2017-11-24,"CUS013","SKU10",31.5,31.5,5,25938.6136363636,"Kg"
4031764,84664,2017-11-24,2017-11-24,"CUS013","SKU06",31.35,31.35,5,26073.95,"Kg"
4031766,84664,2017-11-24,2017-11-24,"CUS013","SKU03",600,600,200,12122.1,"Kg"
4031769,84664,2017-11-24,2017-11-24,"CUS013","SKU11",35.568,35.568,19,23577.8928571429,"Kg"
4031771,84664,2017-11-24,2017-11-24,"CUS013","SKU04",37.68,37.68,20,24108.7142857143,"Kg"
